"","from","Augur","Digix","Golem"
"685",1.54172692099301e+47,0,1,0
"686",1.54880702670348e+47,1,0,0
"687",1.5491546355153e+47,0,0,1
"688",1.55016618476559e+47,0,3,0
"689",1.55847188036913e+47,0,1,0
"690",1.55952566556062e+47,0,1,0
"691",1.55985619799591e+47,0,1,0
"692",1.5610321306403e+47,0,2,0
"693",1.56584993147234e+47,0,0,4
"694",1.56758201621086e+47,0,2,0
"695",1.57073551675253e+47,0,0,1
"696",1.5764764823539e+47,3,0,0
"697",1.57854450963095e+47,0,1,0
"698",1.58374253406442e+47,1,0,0
"699",1.58501745314513e+47,1,0,0
"700",1.5850492728095e+47,1,0,0
"701",1.59756451529592e+47,3,0,0
"702",1.5992003789097e+47,0,0,1
"703",1.59942929943629e+47,0,0,1
"704",1.60075024436399e+47,0,0,1
"705",1.60219260250708e+47,1,0,0
"706",1.60508552664868e+47,0,6,0
"707",1.6070971371614e+47,2,0,0
"708",1.61211661354686e+47,0,14,0
"709",1.61224174814821e+47,0,0,5
"710",1.61619569785332e+47,0,0,2
"711",1.61807724131113e+47,0,0,2
"712",1.61936055605336e+47,0,0,3
"713",1.62189338877665e+47,0,0,3
"714",1.62520388586878e+47,0,0,2
"715",1.63210566727929e+47,0,0,1
"716",1.63332715519965e+47,1,0,0
"717",1.63405454429779e+47,1,0,0
"718",1.63475057801584e+47,0,0,1
"719",1.63642864663541e+47,1,0,0
"720",1.63959546642211e+47,5,0,0
"721",1.64088384148766e+47,0,1,0
"722",1.64300639214482e+47,1,0,0
"723",1.64439909813253e+47,0,1,0
"724",1.64544280031571e+47,0,1,0
"725",1.64646250467905e+47,0,3,0
"726",1.647976173922e+47,0,0,2
"727",1.64798935694091e+47,0,0,16
"728",1.64872346881921e+47,0,1,0
"729",1.64929545030258e+47,1,0,0
"730",1.6507416553459e+47,0,0,1
"731",1.65210415414689e+47,1,0,0
"732",1.65266128941345e+47,0,1,0
"733",1.65567497902376e+47,1,2,4
"734",1.65592929706384e+47,2,0,0
"735",1.65952303682522e+47,0,1,2
"736",1.66626094049783e+47,0,1,0
"737",1.67289621060094e+47,0,1,0
"738",1.67475975082993e+47,0,2,0
"739",1.67802774747528e+47,2,0,0
"740",1.67841318940334e+47,0,1,0
"741",1.68181210094879e+47,1,0,0
"742",1.68186782010402e+47,1,0,0
"743",1.68281207808608e+47,8,0,0
"744",1.68311598187307e+47,0,1,0
"745",1.68604168330047e+47,1,0,0
"746",1.68744627511949e+47,0,0,4
"747",1.68815713010803e+47,0,1,0
"748",1.70213116076555e+47,0,0,3
"749",1.71037645661109e+47,1,0,0
"750",1.71145510595645e+47,3,0,0
"751",1.71558638889052e+47,1,0,0
"752",1.71658774866949e+47,1,0,0
"753",1.71735349447719e+47,1,0,0
"754",1.71777822418698e+47,1,0,0
"755",1.71942315215656e+47,1,0,0
"756",1.71977841694505e+47,1,0,0
"757",1.72602653458186e+47,0,0,1
"758",1.72831395804531e+47,0,0,5
"759",1.72999746172032e+47,0,2,0
"760",1.73249146612048e+47,0,1,0
"761",1.74004341765992e+47,0,0,1
"762",1.74399825810328e+47,0,1,0
"763",1.75225765076256e+47,1,0,0
"764",1.75543379853712e+47,0,1,0
"765",1.75592823834129e+47,0,1,0
"766",1.76050310077695e+47,0,1,0
"767",1.76605479851635e+47,0,1,0
"768",1.76783268208015e+47,0,0,4
"769",1.770562169509e+47,0,0,3
"770",1.77142287364923e+47,1,0,0
"771",1.77297002497327e+47,0,0,1
"772",1.77442186815146e+47,0,42,0
"773",1.77800412435722e+47,0,1,0
"774",1.78100317292349e+47,0,1,0
"775",1.78613475227263e+47,0,1,0
"776",1.78887515034035e+47,0,1,0
"777",1.78910403957027e+47,0,1,0
"778",1.79074348891726e+47,0,1,0
"779",1.79174047554614e+47,0,1,0
"780",1.79654698435347e+47,5,0,0
"781",1.80219845029974e+47,1,0,0
"782",1.80564181251139e+47,1,0,0
"783",1.80678911389158e+47,0,0,2
"784",1.80715627453753e+47,1,0,0
"785",1.80730625350719e+47,3,0,0
"786",1.81280148267425e+47,18,0,0
"787",1.81486523259423e+47,2,0,0
"788",1.81494404604913e+47,2,0,0
"789",1.81750807630687e+47,0,1,0
"790",1.82135088310414e+47,0,1,0
"791",1.82230044809396e+47,0,1,0
"792",1.82575129232512e+47,0,0,1
"793",1.82726640959663e+47,0,9,0
"794",1.82825901856651e+47,0,2,0
"795",1.83124953061577e+47,0,1,0
"796",1.83149344705775e+47,1,0,0
"797",1.84645357072232e+47,0,0,1
"798",1.85137922199361e+47,0,1,0
"799",1.85253151716975e+47,1,0,0
"800",1.85578724165105e+47,0,0,1
"801",1.86410192692803e+47,0,1,0
"802",1.86716914250287e+47,0,1,0
"803",1.86867328334747e+47,2,0,0
"804",1.86881018313817e+47,0,1,0
"805",1.86890634754747e+47,1,0,0
"806",1.87018065043658e+47,0,1,0
"807",1.87144514146582e+47,2,0,0
"808",1.87503697222243e+47,2,0,0
"809",1.87976344635768e+47,0,0,1
"810",1.8854413137638e+47,3,2,0
"811",1.88567927316035e+47,1,0,0
"812",1.88994493571147e+47,0,0,3
"813",1.89496395966939e+47,2,0,0
"814",1.90167102266948e+47,0,5,0
"815",1.90361880653349e+47,2,0,0
"816",1.90458903770114e+47,0,1,0
"817",1.91215140375592e+47,0,1,0
"818",1.91711541782466e+47,1,0,0
"819",1.91792375742153e+47,1,0,0
"820",1.92697981237006e+47,0,0,1
"821",1.92842201299881e+47,2,0,0
"822",1.9291048953415e+47,4,0,0
"823",1.93299680284945e+47,0,0,1
"824",1.93521923270704e+47,0,3,0
"825",1.95798045157886e+47,1,0,0
"826",1.95812068442898e+47,0,1,0
"827",1.95973544448489e+47,0,2,0
"828",1.96031407203152e+47,1,0,0
"829",1.97051861534426e+47,0,2,0
"830",1.97109744314459e+47,0,1,0
"831",1.97253742669543e+47,0,2,0
"832",1.97313409174568e+47,3,0,0
"833",1.97635905424624e+47,0,1,0
"834",1.98214481595283e+47,0,1,4
"835",1.98578729014877e+47,1,0,0
"836",1.98609877819687e+47,0,2,0
"837",1.98861447888432e+47,0,1,1
"838",1.99080691060891e+47,0,1,0
"839",1.99317656456678e+47,5,0,0
"840",1.99810345504497e+47,0,4,0
"841",1.99912376715898e+47,0,1,0
"842",1.99982363236308e+47,0,1,0
"843",2.00434487993059e+47,1,0,0
"844",2.00842378761688e+47,0,1,0
"845",2.00873537632715e+47,0,1,0
"846",2.01164270351907e+47,0,2,0
"847",2.01372605305906e+47,1,0,0
"848",2.01514843671963e+47,0,1,0
"849",2.01772731331716e+47,0,1,0
"850",2.02058832651499e+47,1,0,0
"851",2.0213837497693e+47,0,2,0
"852",2.03219132700175e+47,0,1,0
"853",2.03237726577942e+47,2,0,0
"854",2.03998053589259e+47,0,0,1
"855",2.04208071503569e+47,0,1,0
"856",2.04285309964696e+47,0,0,1
"857",2.04312860794836e+47,0,1,0
"858",2.04330509744338e+47,1,0,0
"859",2.04432733601065e+47,0,0,114
"860",2.04492154918678e+47,0,1,0
"861",2.04715653658061e+47,0,1,0
"862",2.04726622711593e+47,1,0,0
"863",2.04745657006848e+47,1,0,0
"864",2.04835383824348e+47,0,0,2
"865",2.04841878082224e+47,0,1,0
"866",2.06013751425532e+47,0,2,0
"867",2.06032814887799e+47,0,0,3
"868",2.06360500259548e+47,0,1,0
"869",2.07222574311304e+47,2,0,0
"870",2.07629711054041e+47,0,1,0
"871",2.07645677238092e+47,0,2,27
"872",2.07764981196814e+47,0,1,0
"873",2.07863174605406e+47,0,1,0
"874",2.07951582068129e+47,0,0,1
"875",2.07955810942802e+47,0,7,0
"876",2.08001704324284e+47,0,0,1
"877",2.08110377605091e+47,1,0,0
"878",2.0841965915927e+47,3,0,0
"879",2.08673080296237e+47,0,0,1
"880",2.0869351232401e+47,0,1,0
"881",2.08772581959754e+47,0,0,1
"882",2.09345294540868e+47,0,3,0
"883",2.09797098104128e+47,0,0,2
"884",2.1013600000026e+47,1,0,0
"885",2.11117520034441e+47,2,0,0
"886",2.11903514733774e+47,0,0,4
"887",2.1210135937004e+47,2,0,0
"888",2.12337353685558e+47,1,0,0
"889",2.12467739820812e+47,0,0,3
"890",2.13992189474091e+47,0,5,0
"891",2.13996249099327e+47,1,0,0
"892",2.14507209091361e+47,3,0,0
"893",2.14895829283831e+47,0,1,0
"894",2.14936362926171e+47,0,0,2
"895",2.15483919575085e+47,0,0,1
"896",2.15540023470712e+47,1,0,0
"897",2.1566835621162e+47,0,2,0
"898",2.16156820176665e+47,0,3,0
"899",2.16762816356797e+47,0,34,0
"900",2.17003952634569e+47,0,1,0
"901",2.17167710528164e+47,1,0,0
"902",2.17264053518254e+47,1,0,0
"903",2.17278255580689e+47,0,0,6
"904",2.173325653252e+47,0,0,4
"905",2.1789895197907e+47,0,0,5
"906",2.17966835332582e+47,0,1,0
"907",2.18034094893741e+47,0,0,1
"908",2.18429106706022e+47,0,6,0
"909",2.18556374404555e+47,0,5,0
"910",2.18803521257822e+47,0,1,0
"911",2.18828570119294e+47,0,1,0
"912",2.1902927247153e+47,0,1,0
"913",2.19152864194247e+47,1,0,0
"914",2.19205995522515e+47,3,0,0
"915",2.19308477445183e+47,1,0,0
"916",2.19501278675331e+47,0,0,1
"917",2.2028564253475e+47,0,0,2
"918",2.20890817966262e+47,0,0,1
"919",2.21437996306156e+47,2,0,0
"920",2.21597625767749e+47,0,1,0
"921",2.21677597869756e+47,2,0,0
"922",2.22046104809284e+47,0,0,1
"923",2.22287829263071e+47,1,0,0
"924",2.23377779727484e+47,5,0,0
"925",2.23415456152866e+47,0,0,1
"926",2.23430036803618e+47,3,1,0
"927",2.23621941790092e+47,0,0,14
"928",2.23732435331341e+47,0,0,2
"929",2.23792260899732e+47,0,0,3
"930",2.23903218804051e+47,0,0,9
"931",2.23943992355286e+47,0,16,0
"932",2.24062347515527e+47,0,1,0
"933",2.24291696644032e+47,0,1,0
"934",2.2436675659735e+47,0,6,0
"935",2.24688608681338e+47,0,0,1
"936",2.25315479260508e+47,1,0,0
"937",2.25467110718956e+47,0,0,1
"938",2.26001113479079e+47,0,2,0
"939",2.26248939094965e+47,0,0,3
"940",2.26577300304837e+47,0,1,0
"941",2.26690965038375e+47,1,0,0
"942",2.26773112984778e+47,0,1,0
"943",2.26863419999635e+47,0,0,3
"944",2.27332553744377e+47,1,0,0
"945",2.27495016411137e+47,1,0,0
"946",2.27970751286298e+47,0,1,0
"947",2.28008695812682e+47,0,13,0
"948",2.2821767442544e+47,1,0,0
"949",2.28230681220048e+47,1,0,0
"950",2.28415227001272e+47,1,0,0
"951",2.28528746723175e+47,0,1,0
"952",2.28873123309968e+47,500,0,0
"953",2.29582210996967e+47,1,0,0
"954",2.29871186708688e+47,0,0,1
"955",2.2987733876905e+47,0,0,1
"956",2.2991163095959e+47,0,0,3
"957",2.29978388332335e+47,0,1,0
"958",2.30069877260035e+47,0,0,1
"959",2.30401404593294e+47,1,0,0
"960",2.30552312806613e+47,0,0,2
"961",2.30856577630723e+47,0,0,60
"962",2.3132897157214e+47,0,0,1
"963",2.3159514326965e+47,0,1,0
"964",2.31610007865606e+47,1,0,0
"965",2.31682262149604e+47,0,1,0
"966",2.31702655184885e+47,0,5,0
"967",2.31887766358607e+47,0,0,1
"968",2.31937604537055e+47,0,10,2
"969",2.32813462599954e+47,0,0,1
"970",2.32842334544208e+47,0,1,0
"971",2.33086191975464e+47,0,0,1
"972",2.33667317959706e+47,0,1,0
"973",2.3372711660951e+47,0,2,0
"974",2.34396898115804e+47,0,0,1
"975",2.34430479068499e+47,5,0,0
"976",2.34432771019155e+47,0,1,0
"977",2.34816882811708e+47,0,6,0
"978",2.35094686393873e+47,0,21,0
"979",2.36592138420725e+47,1,0,0
"980",2.37628825175895e+47,0,0,1
"981",2.37629470048364e+47,2,0,0
"982",2.37715610935777e+47,36,0,0
"983",2.38851003107938e+47,0,0,1
"984",2.39419252495309e+47,0,4,0
"985",2.39785300549158e+47,0,0,5
"986",2.40177011441e+47,0,0,2
"987",2.40727209246502e+47,0,1,0
"988",2.40809205657108e+47,0,0,1
"989",2.40943276404081e+47,0,1,0
"990",2.41130134150639e+47,0,3,0
"991",2.41185992906717e+47,1,0,0
"992",2.41463474741287e+47,0,0,1
"993",2.41716499989433e+47,0,1,2
"994",2.42137937882841e+47,0,3,0
"995",2.4216711203085e+47,0,0,1
"996",2.42690196677187e+47,0,1,0
"997",2.43210293292133e+47,0,0,1
"998",2.43707649455875e+47,1,0,0
"999",2.4374748924545e+47,0,0,1
"1000",2.43820311194493e+47,0,1,0
"1001",2.43842846324825e+47,0,1,0
"1002",2.44241101665549e+47,0,2,0
"1003",2.44271523308408e+47,1,0,0
"1004",2.445981982306e+47,0,0,7
"1005",2.44627475426912e+47,2,0,0
"1006",2.4525972278088e+47,0,2,0
"1007",2.45432573297123e+47,4,0,0
"1008",2.45621109552834e+47,2,0,0
"1009",2.46704146800756e+47,0,2,0
"1010",2.46841963164671e+47,1,0,0
"1011",2.47452654184857e+47,0,0,2
"1012",2.47492364011883e+47,0,0,3
"1013",2.48078587008672e+47,0,0,1
"1014",2.48493725867133e+47,2,0,0
"1015",2.48577337050153e+47,0,1,0
"1016",2.48677782599116e+47,0,0,4
"1017",2.48797391384556e+47,0,0,2
"1018",2.48906868353523e+47,0,0,1
"1019",2.49615563431184e+47,1,1,0
"1020",2.50024514633553e+47,0,1,0
"1021",2.50747346651029e+47,0,1,0
"1022",2.51114265100025e+47,1,0,0
"1023",2.51354850493452e+47,1,0,0
"1024",2.5168483525462e+47,0,3,0
"1025",2.52211159685432e+47,0,0,4
"1026",2.5236108256661e+47,0,6,3
"1027",2.52376150463018e+47,0,3,0
"1028",2.52477944586971e+47,0,1,0
"1029",2.52554585433499e+47,1,0,0
"1030",2.53124718794273e+47,0,0,1
"1031",2.53227287847486e+47,0,1,0
"1032",2.53239741993614e+47,2,0,0
"1033",2.53893982574634e+47,0,2,0
"1034",2.54071081583435e+47,0,0,1
"1035",2.54074677648332e+47,6,0,0
"1036",2.54111628513852e+47,0,1,0
"1037",2.54484814290792e+47,0,1,0
"1038",2.54625123808898e+47,4,0,0
"1039",2.54648120532138e+47,0,1,0
"1040",2.54666504029139e+47,3,0,0
"1041",2.54710235535616e+47,2,0,0
"1042",2.54752886879021e+47,1,0,0
"1043",2.54992437119851e+47,0,1,0
"1044",2.5501577530336e+47,0,0,3
"1045",2.55237167578075e+47,0,0,1
"1046",2.5568169980483e+47,0,0,1
"1047",2.56710475167597e+47,0,0,1
"1048",2.56881772577916e+47,3,0,0
"1049",2.56928247465331e+47,0,1,0
"1050",2.57293996779681e+47,1,0,0
"1051",2.57409239506529e+47,1,0,0
"1052",2.57527997256081e+47,2,0,0
"1053",2.5808495261571e+47,0,1,0
"1054",2.58670823445783e+47,1,0,0
"1055",2.59157749666853e+47,1,0,0
"1056",2.59210358265412e+47,1,0,0
"1057",2.59523366337626e+47,3,0,0
"1058",2.60098418370791e+47,0,0,15
"1059",2.60243978169111e+47,4,0,0
"1060",2.60267727304739e+47,3,0,0
"1061",2.60302628123747e+47,0,1,0
"1062",2.60412673697333e+47,1,0,0
"1063",2.60669781586067e+47,1,0,0
"1064",2.61121879650375e+47,1,0,0
"1065",2.61385641074958e+47,0,0,1
"1066",2.62022839180242e+47,1,0,0
"1067",2.62187455158952e+47,0,0,5
"1068",2.62269094946507e+47,0,1,0
"1069",2.62474020949342e+47,0,2,0
"1070",2.6263241459782e+47,0,0,2
"1071",2.62810476102355e+47,0,1,0
"1072",2.62838231955726e+47,1,0,0
"1073",2.62916929189239e+47,3,0,0
"1074",2.6295610509277e+47,7,0,0
"1075",2.63959792852396e+47,3,0,0
"1076",2.64078522060144e+47,0,1,0
"1077",2.64396417597626e+47,0,0,1
"1078",2.64455027565541e+47,0,0,2
"1079",2.65101114549943e+47,0,0,3
"1080",2.65157461535121e+47,0,1,0
"1081",2.6520892542476e+47,2,0,0
"1082",2.65497830177645e+47,0,0,2
"1083",2.66353882350294e+47,0,1,0
"1084",2.67288798790754e+47,0,0,4
"1085",2.67714064596183e+47,0,1,0
"1086",2.67821289596409e+47,1,0,0
"1087",2.68116266651907e+47,0,1,0
"1088",2.68181688661274e+47,0,1,0
"1089",2.68476141688183e+47,0,1,0
"1090",2.6887705452392e+47,0,0,2
"1091",2.69078801576198e+47,2,0,0
"1092",2.69150196059927e+47,2,0,0
"1093",2.69169779167245e+47,0,0,19
"1094",2.69333354483325e+47,2,0,0
"1095",2.69576799932756e+47,1,0,0
"1096",2.69649910089985e+47,0,1,0
"1097",2.70519503282387e+47,1,0,0
"1098",2.70803205019223e+47,1,16,0
"1099",2.70960909107895e+47,0,0,2
"1100",2.71207744595779e+47,0,1,0
"1101",2.71221242526702e+47,0,1,0
"1102",2.71324534856094e+47,8,0,0
"1103",2.71467489748625e+47,0,0,2
"1104",2.7199377716219e+47,2,0,0
"1105",2.72151042784203e+47,0,1,0
"1106",2.72587430949139e+47,0,1,0
"1107",2.72587810248785e+47,0,0,2
"1108",2.72632039636263e+47,0,0,1
"1109",2.72762606148727e+47,2,0,0
"1110",2.72916669196333e+47,0,1,0
"1111",2.73296802699897e+47,1,0,0
"1112",2.73542173482309e+47,0,1,0
"1113",2.73738731904483e+47,0,2,0
"1114",2.73866490376553e+47,5,0,0
"1115",2.74368821201186e+47,0,13,0
"1116",2.74416260556841e+47,3,11,0
"1117",2.74551441319371e+47,3,0,0
"1118",2.74706520773444e+47,0,0,2
"1119",2.74846696907028e+47,0,12,0
"1120",2.75050757863697e+47,3,0,0
"1121",2.75172924931229e+47,3,0,0
"1122",2.75182867504136e+47,0,0,1
"1123",2.75418707354335e+47,63,0,0
"1124",2.75513953533252e+47,1,0,0
"1125",2.75622261101219e+47,2,0,1
"1126",2.76488226523535e+47,1,0,0
"1127",2.76557472443385e+47,6,0,0
"1128",2.7700408069797e+47,2,0,0
"1129",2.77413388227661e+47,0,1,0
"1130",2.77742495718868e+47,2,0,0
"1131",2.78388709535684e+47,0,1,0
"1132",2.7841832450737e+47,0,1,0
"1133",2.78603150137295e+47,0,1,0
"1134",2.79122760820413e+47,1,0,0
"1135",2.7924043628648e+47,3,0,0
"1136",2.79273111728221e+47,4,0,0
"1137",2.7931837695663e+47,2,0,0
"1138",2.79540262346235e+47,0,0,1
"1139",2.79622759797624e+47,0,2,0
"1140",2.79747708742842e+47,0,1,0
"1141",2.80123649803318e+47,0,0,1
"1142",2.80146936552286e+47,0,1,0
"1143",2.80302765666044e+47,0,1,0
"1144",2.80415688142974e+47,0,1,0
"1145",2.80605511105819e+47,6,0,0
"1146",2.80832387066636e+47,0,1,0
"1147",2.80870534878226e+47,0,3,0
"1148",2.81178299865371e+47,0,1,0
"1149",2.81801953252512e+47,1,0,0
"1150",2.82165459919745e+47,1,0,0
"1151",2.8220938770549e+47,0,3,0
"1152",2.82627951907198e+47,0,1,0
"1153",2.82871741828398e+47,4,0,0
"1154",2.82975009263267e+47,0,3,0
"1155",2.83070212777769e+47,0,0,1
"1156",2.83340924802725e+47,0,0,5
"1157",2.83563221337008e+47,2,0,0
"1158",2.8365528416908e+47,0,0,1
"1159",2.83660911768865e+47,1,0,0
"1160",2.8385125616868e+47,0,1,0
"1161",2.83997598112189e+47,2,0,0
"1162",2.84721896924257e+47,0,1,0
"1163",2.85731228520463e+47,0,0,3
"1164",2.85871588262223e+47,0,2,0
"1165",2.86351719045271e+47,0,0,2
"1166",2.86538149208872e+47,0,0,13
"1167",2.86582549784728e+47,0,0,1
"1168",2.86652551952436e+47,0,4,0
"1169",2.8680606136895e+47,2,6,0
"1170",2.86921991131604e+47,1,0,0
"1171",2.87558327727136e+47,0,31,0
"1172",2.87893269410912e+47,0,1,0
"1173",2.88633440154568e+47,0,0,1
"1174",2.89216671541328e+47,1,0,0
"1175",2.89691230242456e+47,0,1,0
"1176",2.90275248476046e+47,0,0,4
"1177",2.90786251358145e+47,0,1,0
"1178",2.91085373835297e+47,0,1,0
"1179",2.91667754737746e+47,0,2,0
"1180",2.91712854300179e+47,0,0,1
"1181",2.91980858583297e+47,3,0,0
"1182",2.92088669118274e+47,1,0,1
"1183",2.92180754792939e+47,0,2,0
"1184",2.92253006987056e+47,0,0,1
"1185",2.9305125267829e+47,0,1,0
"1186",2.93123515067471e+47,0,3,2
"1187",2.9330952727918e+47,1,0,0
"1188",2.93464848709224e+47,1,0,0
"1189",2.93601333044749e+47,0,1,0
"1190",2.94369586360109e+47,2,0,0
"1191",2.95135563776641e+47,0,0,3
"1192",2.95183656169295e+47,1,0,0
"1193",2.95226178136476e+47,0,1,0
"1194",2.9534950194413e+47,1,0,0
"1195",2.95593530357864e+47,0,0,2
"1196",2.95630544306793e+47,1,0,0
"1197",2.95662766560103e+47,0,1,0
"1198",2.95731920423656e+47,0,0,1
"1199",2.95817798600888e+47,0,0,19
"1200",2.95995641494225e+47,0,1,0
"1201",2.96066196346587e+47,0,0,1
"1202",2.96587192685883e+47,1,0,0
"1203",2.96695055835881e+47,5,1,0
"1204",2.96931633501684e+47,0,7,0
"1205",2.97025946367371e+47,6,0,0
"1206",2.97080173823035e+47,4,0,0
"1207",2.97083232463656e+47,0,0,1
"1208",2.97479887443668e+47,1,0,0
"1209",2.98148628999725e+47,0,0,1
"1210",2.98746021051606e+47,2,0,0
"1211",2.98876267039958e+47,2,0,0
"1212",2.9958629324958e+47,1,0,0
"1213",2.9963637841874e+47,1,4,0
"1214",2.99722618620492e+47,0,0,1
"1215",2.99730638607029e+47,1,0,0
"1216",3.00163112634434e+47,0,1,0
"1217",3.00238011035531e+47,0,0,1
"1218",3.00241625270498e+47,164,0,0
"1219",3.00439426058996e+47,0,1,0
"1220",3.00548005929688e+47,0,0,1
"1221",3.00568292895731e+47,3,0,0
"1222",3.00969105405042e+47,0,1,0
"1223",3.010674168796e+47,0,0,2
"1224",3.0128288892111e+47,1,0,0
"1225",3.02218431303669e+47,0,1,0
"1226",3.02543683984148e+47,1,0,0
"1227",3.02639827307156e+47,3,0,0
"1228",3.02694774396667e+47,2,0,0
"1229",3.02844887830331e+47,0,5,0
"1230",3.02949457567722e+47,0,1,0
"1231",3.03738148365611e+47,0,4,0
"1232",3.03833861238063e+47,0,0,5
"1233",3.03913890865437e+47,0,1,0
"1234",3.04120856177432e+47,0,1,0
"1235",3.04135831609697e+47,0,1,0
"1236",3.04474457407503e+47,0,1,0
"1237",3.04728791616141e+47,0,1,0
"1238",3.05009943189602e+47,0,0,10
"1239",3.05020642508217e+47,1,0,0
"1240",3.05099004772416e+47,0,1,0
"1241",3.05135707390795e+47,13,0,0
"1242",3.0529808413222e+47,0,1,0
"1243",3.05767028231794e+47,0,0,1
"1244",3.05881035152266e+47,0,0,1
"1245",3.05965380213274e+47,0,1,0
"1246",3.06017471235853e+47,0,0,5
"1247",3.0601964589235e+47,0,0,16
"1248",3.06348116948068e+47,0,1,0
"1249",3.06970648029585e+47,0,0,2
"1250",3.07559850232151e+47,0,2,0
"1251",3.07786273864193e+47,0,1,0
"1252",3.07882832305982e+47,0,0,1
"1253",3.07963870678267e+47,1,0,0
"1254",3.07996040922822e+47,1,0,0
"1255",3.08022193012876e+47,0,0,1
"1256",3.08063903606054e+47,0,1,0
"1257",3.08791897691889e+47,1,0,0
"1258",3.08920164679034e+47,3,0,0
"1259",3.08951495812776e+47,1,0,0
"1260",3.09013695728814e+47,0,1,0
"1261",3.09109447747428e+47,6,0,0
"1262",3.09465138530853e+47,0,1,0
"1263",3.09853937659637e+47,2,0,0
"1264",3.10377482742309e+47,0,1,0
"1265",3.10436701936208e+47,1,0,0
"1266",3.10467831037129e+47,3,0,0
"1267",3.10899972207564e+47,2,0,0
"1268",3.10946044573688e+47,1,0,0
"1269",3.10971015152555e+47,0,1,0
"1270",3.11199786067367e+47,6,0,0
"1271",3.11690543334318e+47,0,1,0
"1272",3.11879972656377e+47,0,0,1
"1273",3.11936556074038e+47,0,1,0
"1274",3.11991138826776e+47,0,1,0
"1275",3.12034383359738e+47,0,1,0
"1276",3.12066560147655e+47,1,0,0
"1277",3.12087013477233e+47,0,4,0
"1278",3.12240281365307e+47,0,0,3
"1279",3.12680207407099e+47,4,0,0
"1280",3.12965838443358e+47,2,0,0
"1281",3.13105197180615e+47,4,0,0
"1282",3.13621856748699e+47,0,1,0
"1283",3.13664995201298e+47,35,0,0
"1284",3.1403943291522e+47,0,1,0
"1285",3.14441209366334e+47,0,1,0
"1286",3.14461058907102e+47,0,1,0
"1287",3.14825073335133e+47,0,1,0
"1288",3.14826571463355e+47,0,4,1
"1289",3.14847597544713e+47,0,2,0
"1290",3.14867534902558e+47,0,1,0
"1291",3.14891055734511e+47,2,0,0
"1292",3.15169131244706e+47,0,0,2
"1293",3.15558063009218e+47,0,2,0
"1294",3.15619583468892e+47,0,1,0
"1295",3.15949272183318e+47,0,3,0
"1296",3.16036861526529e+47,1,0,0
"1297",3.16344951969506e+47,14,0,0
"1298",3.16741718496209e+47,0,0,1
"1299",3.1688417489811e+47,34,0,0
"1300",3.17201251491313e+47,35,0,0
"1301",3.17248023279743e+47,0,1,0
"1302",3.17534971811789e+47,0,1,0
"1303",3.17910319092124e+47,0,0,2
"1304",3.1810427626605e+47,7,0,0
"1305",3.1837820733336e+47,0,0,3
"1306",3.18664323830273e+47,0,4,0
"1307",3.18690550812703e+47,5,0,0
"1308",3.18811285401646e+47,0,0,3
"1309",3.18874023092301e+47,0,0,1
"1310",3.19106754435206e+47,0,1,0
"1311",3.19294118218865e+47,0,0,9
"1312",3.19299478880145e+47,0,9,0
"1313",3.19579330031987e+47,2,0,0
"1314",3.19759350118366e+47,0,2,0
"1315",3.20168202386592e+47,0,2,0
"1316",3.20193397385899e+47,2,0,0
"1317",3.20592975134748e+47,0,0,2
"1318",3.20648795042918e+47,0,1,0
"1319",3.21086662640717e+47,0,0,2
